seed,tau,Group,rs,rm
32,0.6,Low-Risk,0.38064516129032255,0.3935483870967742
32,0.7,Overall,0.46795827123695977,0.39046199701937406
32,0.7,High-Risk,0.6070038910505836,0.5369649805447471
32,0.7,Low-Risk,0.22580645161290322,0.17419354838709677
33,0.3,Overall,0.9165424739195231,0.9150521609538003
33,0.3,High-Risk,0.9717741935483871,0.9798387096774194
33,0.3,Low-Risk,0.8243243243243243,0.831081081081081
33,0.4,Overall,0.842026825633383,0.8509687034277198
33,0.4,High-Risk,0.9314516129032258,0.9354838709677419
33,0.4,Low-Risk,0.6824324324324325,0.722972972972973
33,0.5,Overall,0.7317436661698957,0.7451564828614009
33,0.5,High-Risk,0.8629032258064516,0.8911290322580645
33,0.5,Low-Risk,0.5067567567567568,0.5540540540540541
33,0.6,Overall,0.6125186289120715,0.5797317436661699
33,0.6,High-Risk,0.7862903225806451,0.7580645161290323
33,0.6,Low-Risk,0.35135135135135137,0.35135135135135137
33,0.7,Overall,0.47690014903129657,0.4128166915052161
33,0.7,High-Risk,0.6532258064516129,0.5443548387096774
33,0.7,Low-Risk,0.20945945945945946,0.23648648648648649
34,0.3,Overall,0.9031296572280179,0.9225037257824144
34,0.3,High-Risk,0.9723320158102767,0.9762845849802372
34,0.3,Low-Risk,0.815068493150685,0.8424657534246576
34,0.4,Overall,0.8405365126676602,0.834575260804769
34,0.4,High-Risk,0.9446640316205533,0.9407114624505929
34,0.4,Low-Risk,0.678082191780822,0.678082191780822
34,0.5,Overall,0.7272727272727273,0.7436661698956781
34,0.5,High-Risk,0.8853754940711462,0.8972332015810277
34,0.5,Low-Risk,0.5136986301369864,0.547945205479452
34,0.6,Overall,0.61698956780924,0.5946348733233979
34,0.6,High-Risk,0.8063241106719368,0.782608695652174
34,0.6,Low-Risk,0.3698630136986301,0.363013698630137
34,0.7,Overall,0.4843517138599106,0.42921013412816694
34,0.7,High-Risk,0.6640316205533597,0.5731225296442688
34,0.7,Low-Risk,0.2191780821917808,0.1917808219178082
35,0.3,Overall,0.9180327868852459,0.9359165424739195
35,0.3,High-Risk,0.9693486590038314,0.9846743295019157
35,0.3,Low-Risk,0.8666666666666667,0.8666666666666667
35,0.4,Overall,0.8360655737704918,0.8435171385991058
35,0.4,High-Risk,0.9348659003831418,0.9540229885057471
35,0.4,Low-Risk,0.72,0.7266666666666667
35,0.5,Overall,0.7451564828614009,0.7257824143070045
35,0.5,High-Risk,0.896551724137931,0.8812260536398467
35,0.5,Low-Risk,0.5866666666666667,0.5466666666666666
35,0.6,Overall,0.6184798807749627,0.5976154992548435
35,0.6,High-Risk,0.7816091954022989,0.7586206896551724
35,0.6,Low-Risk,0.4066666666666667,0.3933333333333333
35,0.7,Overall,0.47690014903129657,0.44113263785394935
35,0.7,High-Risk,0.6283524904214559,0.5823754789272031
35,0.7,Low-Risk,0.24666666666666667,0.25333333333333335
36,0.3,Overall,0.9329359165424739,0.9493293591654247
36,0.3,High-Risk,0.9801587301587301,0.996031746031746
36,0.3,Low-Risk,0.8666666666666667,0.8933333333333333
36,0.4,Overall,0.856929955290611,0.8777943368107303
36,0.4,High-Risk,0.9246031746031746,0.9603174603174603
36,0.4,Low-Risk,0.7333333333333333,0.76
36,0.5,Overall,0.7421758569299552,0.7511177347242921
36,0.5,High-Risk,0.8571428571428571,0.8809523809523809
36,0.5,Low-Risk,0.5866666666666667,0.58
36,0.6,Overall,0.6080476900149031,0.6020864381520119
36,0.6,High-Risk,0.746031746031746,0.7420634920634921
36,0.6,Low-Risk,0.4,0.38666666666666666
36,0.7,Overall,0.481371087928465,0.4396423248882265
36,0.7,High-Risk,0.6111111111111112,0.5595238095238095
36,0.7,Low-Risk,0.25333333333333335,0.24
37,0.3,Overall,0.9210134128166915,0.9269746646795827
37,0.3,High-Risk,0.9920948616600791,0.9841897233201581
37,0.3,Low-Risk,0.8243243243243243,0.8581081081081081
37,0.4,Overall,0.8286140089418778,0.8509687034277198
37,0.4,High-Risk,0.9446640316205533,0.9525691699604744
37,0.4,Low-Risk,0.6891891891891891,0.7162162162162162
37,0.5,Overall,0.7272727272727273,0.7317436661698957
37,0.5,High-Risk,0.8972332015810277,0.9130434782608695
37,0.5,Low-Risk,0.5067567567567568,0.5067567567567568
37,0.6,Overall,0.6289120715350224,0.5931445603576752
37,0.6,High-Risk,0.8379446640316206,0.8102766798418972
37,0.6,Low-Risk,0.35135135135135137,0.33783783783783783
37,0.7,Overall,0.4873323397913562,0.4396423248882265
37,0.7,High-Risk,0.6837944664031621,0.6442687747035574
37,0.7,Low-Risk,0.20270270270270271,0.18243243243243243
38,0.3,Overall,0.9180327868852459,0.9433681073025335
38,0.3,High-Risk,0.9859154929577465,1.0
38,0.3,Low-Risk,0.8055555555555556,0.8680555555555556
38,0.4,Overall,0.8464977645305514,0.8524590163934426
38,0.4,High-Risk,0.9471830985915493,0.9753521126760564
38,0.4,Low-Risk,0.6805555555555556,0.6736111111111112
38,0.5,Overall,0.7466467958271237,0.7451564828614009
38,0.5,High-Risk,0.9084507042253521,0.9084507042253521
38,0.5,Low-Risk,0.5277777777777778,0.5208333333333334
38,0.6,Overall,0.6080476900149031,0.5752608047690015
38,0.6,High-Risk,0.8133802816901409,0.7922535211267606
38,0.6,Low-Risk,0.3333333333333333,0.3333333333333333
38,0.7,Overall,0.45156482861400893,0.3770491803278688
38,0.7,High-Risk,0.6443661971830986,0.5669014084507042
38,0.7,Low-Risk,0.2361111111111111,0.16666666666666666
39,0.3,Overall,0.940387481371088,0.9508196721311475
39,0.3,High-Risk,0.9844961240310077,0.9844961240310077
39,0.3,Low-Risk,0.8666666666666667,0.8888888888888888
39,0.4,Overall,0.8763040238450075,0.8897168405365127
39,0.4,High-Risk,0.9573643410852714,0.9573643410852714
39,0.4,Low-Risk,0.762962962962963,0.762962962962963
39,0.5,Overall,0.7645305514157973,0.7704918032786885
39,0.5,High-Risk,0.8837209302325582,0.8914728682170543
39,0.5,Low-Risk,0.562962962962963,0.5851851851851851
39,0.6,Overall,0.6616989567809239,0.6184798807749627
39,0.6,High-Risk,0.7790697674418605,0.7635658914728682
39,0.6,Low-Risk,0.4444444444444444,0.4
39,0.7,Overall,0.488822652757079,0.45007451564828616
39,0.7,High-Risk,0.6007751937984496,0.5697674418604651
39,0.7,Low-Risk,0.26666666666666666,0.24444444444444444
40,0.3,Overall,0.9090909090909091,0.9299552906110283
40,0.3,High-Risk,0.9461538461538461,0.9769230769230769
40,0.3,Low-Risk,0.8581081081081081,0.8648648648648649
40,0.4,Overall,0.834575260804769,0.849478390461997
40,0.4,High-Risk,0.9192307692307692,0.9423076923076923
40,0.4,Low-Risk,0.7567567567567568,0.7702702702702703
40,0.5,Overall,0.7406855439642325,0.7451564828614009
40,0.5,High-Risk,0.8884615384615384,0.8769230769230769
40,0.5,Low-Risk,0.5472972972972973,0.6013513513513513
40,0.6,Overall,0.6274217585692996,0.6005961251862891
40,0.6,High-Risk,0.7961538461538461,0.7615384615384615
40,0.6,Low-Risk,0.3918918918918919,0.42567567567567566
40,0.7,Overall,0.4798807749627422,0.4232488822652757
40,0.7,High-Risk,0.6384615384615384,0.5653846153846154
40,0.7,Low-Risk,0.25,0.22972972972972974
41,0.3,Overall,0.9016393442622951,0.9046199701937406
41,0.3,High-Risk,0.9761904761904762,0.9829931972789115
41,0.3,Low-Risk,0.777027027027027,0.7702702702702703
41,0.4,Overall,0.819672131147541,0.8301043219076006
41,0.4,High-Risk,0.9421768707482994,0.9421768707482994
41,0.4,Low-Risk,0.6351351351351351,0.6554054054054054
41,0.5,Overall,0.7272727272727273,0.7377049180327869
41,0.5,High-Risk,0.8945578231292517,0.8979591836734694
41,0.5,Low-Risk,0.4864864864864865,0.5
41,0.6,Overall,0.6438152011922503,0.6199701937406855
41,0.6,High-Risk,0.8503401360544217,0.8095238095238095
41,0.6,Low-Risk,0.3581081081081081,0.36486486486486486
41,0.7,Overall,0.5171385991058122,0.45156482861400893
41,0.7,High-Risk,0.7210884353741497,0.6326530612244898
41,0.7,Low-Risk,0.20945945945945946,0.19594594594594594
42,0.3,Overall,0.8956780923994039,0.910581222056632
42,0.3,High-Risk,0.9835390946502057,0.9835390946502057
42,0.3,Low-Risk,0.7619047619047619,0.8154761904761905
42,0.4,Overall,0.8211624441132638,0.8315946348733234
42,0.4,High-Risk,0.9176954732510288,0.9423868312757202
42,0.4,Low-Risk,0.6666666666666666,0.6607142857142857
42,0.5,Overall,0.706408345752608,0.7034277198211625
42,0.5,High-Risk,0.8559670781893004,0.8641975308641975
42,0.5,Low-Risk,0.4880952380952381,0.4523809523809524
42,0.6,Overall,0.5842026825633383,0.5648286140089419
42,0.6,High-Risk,0.7736625514403292,0.7613168724279835
42,0.6,Low-Risk,0.2916666666666667,0.27380952380952384
42,0.7,Overall,0.4366616989567809,0.38748137108792846
42,0.7,High-Risk,0.5967078189300411,0.5432098765432098
42,0.7,Low-Risk,0.15476190476190477,0.11904761904761904
43,0.3,Overall,0.9210134128166915,0.9329359165424739
43,0.3,High-Risk,0.9873949579831933,0.9915966386554622
43,0.3,Low-Risk,0.864516129032258,0.8838709677419355
43,0.4,Overall,0.8360655737704918,0.8599105812220567
43,0.4,High-Risk,0.9537815126050421,0.9705882352941176
43,0.4,Low-Risk,0.7419354838709677,0.7483870967741936
43,0.5,Overall,0.7600596125186289,0.7391952309985097
43,0.5,High-Risk,0.9159663865546218,0.907563025210084
43,0.5,Low-Risk,0.6,0.5806451612903226
43,0.6,Overall,0.624441132637854,0.5916542473919523
43,0.6,High-Risk,0.819327731092437,0.8151260504201681
43,0.6,Low-Risk,0.38064516129032255,0.32903225806451614
43,0.7,Overall,0.4828614008941878,0.4247391952309985
43,0.7,High-Risk,0.7058823529411765,0.6176470588235294
43,0.7,Low-Risk,0.2129032258064516,0.2064516129032258
44,0.3,Overall,0.9284649776453056,0.9344262295081968
44,0.3,High-Risk,0.9727626459143969,0.9727626459143969
44,0.3,Low-Risk,0.8405797101449275,0.8913043478260869
44,0.4,Overall,0.8554396423248882,0.8718330849478391
44,0.4,High-Risk,0.933852140077821,0.933852140077821
44,0.4,Low-Risk,0.7391304347826086,0.7391304347826086
44,0.5,Overall,0.7779433681073026,0.7779433681073026
44,0.5,High-Risk,0.8832684824902723,0.8910505836575876
44,0.5,Low-Risk,0.6304347826086957,0.6376811594202898
44,0.6,Overall,0.65424739195231,0.6289120715350224
44,0.6,High-Risk,0.7821011673151751,0.7470817120622568
44,0.6,Low-Risk,0.4420289855072464,0.41304347826086957
44,0.7,Overall,0.4992548435171386,0.45305514157973176
44,0.7,High-Risk,0.6264591439688716,0.5408560311284046
44,0.7,Low-Risk,0.2391304347826087,0.26811594202898553
45,0.3,Overall,0.8912071535022354,0.9001490312965723
45,0.3,High-Risk,0.9641434262948207,0.9721115537848606
45,0.3,Low-Risk,0.7884615384615384,0.7948717948717948
45,0.4,Overall,0.812220566318927,0.8405365126676602
45,0.4,High-Risk,0.9362549800796812,0.9442231075697212
45,0.4,Low-Risk,0.6474358974358975,0.7243589743589743
45,0.5,Overall,0.7287630402384501,0.7198211624441133
45,0.5,High-Risk,0.8804780876494024,0.8725099601593626
45,0.5,Low-Risk,0.5256410256410257,0.5128205128205128
45,0.6,Overall,0.5961251862891207,0.5752608047690015
45,0.6,High-Risk,0.7689243027888446,0.7370517928286853
45,0.6,Low-Risk,0.3525641025641026,0.391025641025641
45,0.7,Overall,0.45603576751117736,0.4143070044709389
45,0.7,High-Risk,0.5936254980079682,0.545816733067729
45,0.7,Low-Risk,0.23717948717948717,0.24358974358974358
46,0.3,Overall,0.9269746646795827,0.9359165424739195
46,0.3,High-Risk,0.976,0.984
46,0.3,Low-Risk,0.8490566037735849,0.8616352201257862
46,0.4,Overall,0.8464977645305514,0.849478390461997
46,0.4,High-Risk,0.94,0.94
46,0.4,Low-Risk,0.710691823899371,0.7232704402515723
46,0.5,Overall,0.7377049180327869,0.7466467958271237
46,0.5,High-Risk,0.864,0.868
46,0.5,Low-Risk,0.5408805031446541,0.559748427672956
46,0.6,Overall,0.61698956780924,0.5886736214605067
46,0.6,High-Risk,0.752,0.732
46,0.6,Low-Risk,0.389937106918239,0.34591194968553457
46,0.7,Overall,0.46050670640834573,0.39642324888226527
46,0.7,High-Risk,0.568,0.512
46,0.7,Low-Risk,0.2389937106918239,0.1949685534591195
47,0.3,Overall,0.9180327868852459,0.9195230998509687
47,0.3,High-Risk,0.9716312056737588,0.9787234042553191
47,0.3,Low-Risk,0.8205128205128205,0.8397435897435898
47,0.4,Overall,0.827123695976155,0.8330849478390462
47,0.4,High-Risk,0.9361702127659575,0.9432624113475178
47,0.4,Low-Risk,0.717948717948718,0.7115384615384616
47,0.5,Overall,0.7287630402384501,0.7034277198211625
47,0.5,High-Risk,0.8936170212765957,0.8865248226950354
47,0.5,Low-Risk,0.5256410256410257,0.4807692307692308
47,0.6,Overall,0.6154992548435171,0.5707898658718331
47,0.6,High-Risk,0.8085106382978723,0.776595744680851
47,0.6,Low-Risk,0.38461538461538464,0.3269230769230769
47,0.7,Overall,0.46646795827123694,0.4232488822652757
47,0.7,High-Risk,0.6879432624113475,0.6134751773049646
47,0.7,Low-Risk,0.21794871794871795,0.21153846153846154
48,0.3,Overall,0.8941877794336811,0.9090909090909091
48,0.3,High-Risk,0.9553264604810997,0.9690721649484536
48,0.3,Low-Risk,0.8104575163398693,0.8300653594771242
48,0.4,Overall,0.812220566318927,0.8330849478390462
48,0.4,High-Risk,0.9106529209621993,0.9415807560137457
48,0.4,Low-Risk,0.7124183006535948,0.7124183006535948
48,0.5,Overall,0.7108792846497765,0.6900149031296572
48,0.5,High-Risk,0.8625429553264605,0.865979381443299
48,0.5,Low-Risk,0.5163398692810458,0.5228758169934641
48,0.6,Overall,0.5827123695976155,0.555886736214605
48,0.6,High-Risk,0.7766323024054983,0.7628865979381443
48,0.6,Low-Risk,0.35947712418300654,0.33986928104575165
48,0.7,Overall,0.4232488822652757,0.38152011922503726
48,0.7,High-Risk,0.6357388316151202,0.5876288659793815
48,0.7,Low-Risk,0.1895424836601307,0.1568627450980392
49,0.3,Overall,0.9135618479880775,0.9284649776453056
49,0.3,High-Risk,0.9769230769230769,0.9884615384615385
49,0.3,Low-Risk,0.7908496732026143,0.8104575163398693
49,0.4,Overall,0.8479880774962743,0.8599105812220567
49,0.4,High-Risk,0.9461538461538461,0.95
49,0.4,Low-Risk,0.6666666666666666,0.6993464052287581
49,0.5,Overall,0.7645305514157973,0.7526080476900149
49,0.5,High-Risk,0.8807692307692307,0.8769230769230769
49,0.5,Low-Risk,0.5555555555555556,0.5359477124183006
49,0.6,Overall,0.6095380029806259,0.5976154992548435
49,0.6,High-Risk,0.7615384615384615,0.7269230769230769
49,0.6,Low-Risk,0.35294117647058826,0.39869281045751637
49,0.7,Overall,0.4873323397913562,0.4202682563338301
49,0.7,High-Risk,0.6269230769230769,0.5423076923076923
49,0.7,Low-Risk,0.24183006535947713,0.19607843137254902
50,0.3,Overall,0.9239940387481371,0.9448584202682563
50,0.3,High-Risk,0.969811320754717,0.9924528301886792
50,0.3,Low-Risk,0.8356164383561644,0.8561643835616438
50,0.4,Overall,0.8614008941877794,0.8763040238450075
50,0.4,High-Risk,0.9207547169811321,0.9320754716981132
50,0.4,Low-Risk,0.7191780821917808,0.7465753424657534
50,0.5,Overall,0.7719821162444114,0.7779433681073026
50,0.5,High-Risk,0.8716981132075472,0.8754716981132076
50,0.5,Low-Risk,0.589041095890411,0.6164383561643836
50,0.6,Overall,0.6512667660208644,0.6199701937406855
50,0.6,High-Risk,0.7924528301886793,0.720754716981132
50,0.6,Low-Risk,0.3767123287671233,0.4315068493150685
50,0.7,Overall,0.4947839046199702,0.4307004470938897
50,0.7,High-Risk,0.6150943396226415,0.539622641509434
50,0.7,Low-Risk,0.2465753424657534,0.2191780821917808
